  0	    8484	       0
   1	    5509	   3.083
   2	    4535	   7.188
   3	    3915	   12.29
   4	    3246	    16.6
   5	    2585	   19.92
   6	    2076	   22.42
   7	    1688	   24.32
   8	    1364	   25.76
   9	    1097	   26.85
  10	   798.7	    27.4
  11	   593.4	    27.6
  12	   488.6	   27.77
  13	   407.8	   27.89
  14	   316.3	   27.96
  15	   242.8	   27.99
  16	   193.1	   28.01
  17	   159.9	   28.01
  18	   138.2	   28.01
  19	   124.6	   28.01
  20	   103.8	   28.01
  21	   84.18	   28.01
  22	   64.32	      28
  23	   42.73	      28
  24	   33.92	      28
  25	   23.73	      28
  26	   18.38	      28
  27	   15.59	   27.99
  28	   11.65	   27.99
  29	   8.715	   27.99
  30	   6.628	   27.99
  31	    4.85	   27.99
  32	   3.728	   27.99
  33	     2.7	   27.99
  34	   1.853	   27.99
  35	   1.288	   27.99
  36	  0.9917	   27.99
  37	  0.8275	   27.99
  38	  0.7391	   27.99
  39	   0.591	   27.99
  40	  0.4765	   27.99
  41	  0.3412	   27.99
  42	  0.2485	   27.99
  43	  0.1723	   27.99
  44	  0.1342	   27.99
  45	  0.1007	   27.99
  46	 0.07749	   27.99
  47	 0.05617	   27.99
  48	  0.0458	   27.99
  49	 0.03691	   27.99
  50	 0.03111	   27.99
  51	 0.02605	   27.99
  52	 0.01966	   27.99
  53	 0.01456	   27.99
  54	 0.01103	   27.99
  55	0.009014	   27.99
  56	0.007287	   27.99
  57	0.005703	   27.99
  58	0.004181	   27.99
  59	 0.00315	   27.99
  60	0.002267	   27.99
  61	0.001659	   27.99
  62	0.001266	   27.99
  63	0.0009593	   27.99
  64	0.0007554	   27.99
  65	0.0005533	   27.99
  66	0.0003263	   27.99
  67	0.0002105	   27.99
  68	0.0001326	   27.99
  69	7.555e-05	   27.99
  70	5.225e-05	   27.99
  71	3.702e-05	   27.99
  72	3.128e-05	   27.99
  73	2.494e-05	   27.99
  74	1.969e-05	   27.99
  75	1.676e-05	   27.99
  76	1.417e-05	   27.99
  77	1.087e-05	   27.99
  78	7.581e-06	   27.99
  79	4.419e-06	   27.99
  80	3.391e-06	   27.99
  81	2.826e-06	   27.99
  82	2.455e-06	   27.99
  83	2.041e-06	   27.99
  84	1.573e-06	   27.99
  85	1.265e-06	   27.99
  86	9.919e-07	   27.99
  87	8.454e-07	   27.99
  88	6.73e-07	   27.99
  89	5.174e-07	   27.99
  90	3.933e-07	   27.99
  91	2.921e-07	   27.99
  92	2.392e-07	   27.99
  93	1.928e-07	   27.99
  94	1.393e-07	   27.99
  95	1.024e-07	   27.99
  96	7.265e-08	   27.99
  97	5.546e-08	   27.99
  98	4.736e-08	   27.99
  99	3.873e-08	   27.99
 100	2.989e-08	   27.99
 101	2.161e-08	   27.99
 102	1.571e-08	   27.99
 103	1.274e-08	   27.99
