0
19.6934
27.8464
33.4989
38.1364
41.7625
45.0318
47.9767
50.4845
52.8321
54.8848
56.8579
59.0128
61.2692
62.8717
63.4929
63.7282
63.8724
63.9507
63.9778
63.99
63.9965
63.9987
63.9996
63.9999
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
