 0	    8484	       0
   1	    2456	   2.815
   2	    2307	   8.289
   3	    1802	   13.99
   4	    1385	   18.25
   5	    1093	   21.33
   6	   875.3	   23.62
   7	   705.4	   25.34
   8	   553.8	    26.6
   9	     346	   27.35
  10	   182.7	    27.6
  11	   216.8	   27.74
  12	     229	   27.89
  13	   378.4	   27.94
  14	   137.8	   27.96
  15	   132.4	   27.98
  16	   118.3	   27.99
  17	    44.2	   27.99
  18	   56.13	   27.99
  19	   18.97	   27.99
  20	   17.43	   27.99
  21	   8.938	   27.99
  22	   5.868	   27.99
  23	   6.768	   27.99
  24	   2.225	   27.99
  25	   1.738	   27.99
  26	  0.8118	   27.99
  27	  0.9199	   27.99
  28	  0.3811	   27.99
  29	  0.5113	   27.99
  30	   0.347	   27.99
  31	  0.1875	   27.99
  32	  0.1643	   27.99
  33	 0.06185	   27.99
  34	 0.04933	   27.99
  35	 0.02269	   27.99
  36	 0.01529	   27.99
  37	0.007884	   27.99
  38	0.005904	   27.99
  39	0.002471	   27.99
  40	0.001948	   27.99
  41	0.0007173	   27.99
  42	0.0006309	   27.99
  43	0.0002968	   27.99
  44	0.0002256	   27.99
  45	0.0001234	   27.99
  46	7.049e-05	   27.99
  47	4.315e-05	   27.99
  48	2.052e-05	   27.99
  49	1.166e-05	   27.99
  50	4.687e-06	   27.99
  51	3.169e-06	   27.99
  52	1.618e-06	   27.99
  53	9.302e-07	   27.99
  54	4.428e-07	   27.99
  55	2.531e-07	   27.99
  56	1.102e-07	   27.99
  57	6.486e-08	   27.99
  58	 3.7e-08	   27.99
  59	3.234e-08	   27.99
  60	1.492e-08	   27.99
  61	9.957e-09	   27.99
