tol = 1.49012e-08
 115	0.001691	0.001691	   10.95
 116	0.001531	0.001531	   10.95
 117	0.001295	0.001295	   10.95
 118	0.001006	0.001006	   10.95
 119	0.0006969	0.0006969	   10.95
 120	0.0004318	0.0004318	   10.95
 121	0.0003731	0.0003731	   10.95
 122	0.0005553	0.0005553	   10.95
 123	0.0007826	0.0007826	   10.95
 124	0.0009742	0.0009742	   10.95
 125	0.001105	0.001105	   10.95
 126	0.001168	0.001168	   10.95
 127	0.001162	0.001162	   10.95
 128	0.001092	0.001092	   10.95
 129	0.0009679	0.0009679	   10.95
 130	0.0008019	0.0008019	   10.95
 131	0.0006097	0.0006097	   10.95
 132	0.0004138	0.0004138	   10.95
 133	0.0002644	0.0002644	   10.95
 134	0.0002683	0.0002683	   10.95
 135	0.0003994	0.0003994	   10.95
 136	0.000546	0.000546	   10.95
 137	0.0006683	0.0006683	   10.95
 138	0.000753	0.000753	   10.95
 139	0.0007952	0.0007952	   10.95
 140	0.0007945	0.0007945	   10.95
 141	0.0007537	0.0007537	   10.95
 142	0.000678	0.000678	   10.95
 143	0.0005745	0.0005745	   10.95
 144	0.0004519	0.0004519	   10.95
 145	0.0003224	0.0003224	   10.95
 146	0.0002087	0.0002087	   10.95
 147	0.0001684	0.0001684	   10.95
 148	0.0002329	0.0002329	   10.95
 149	0.0003309	0.0003309	   10.95
 150	0.0004217	0.0004217	   10.95
 151	0.0004921	0.0004921	   10.95
 152	0.0005369	0.0005369	   10.95
 153	0.0005544	0.0005544	   10.95
 154	0.0005451	0.0005451	   10.95
 155	0.0005112	0.0005112	   10.95
 156	0.000456	0.000456	   10.95
 157	0.0003841	0.0003841	   10.95
 158	0.0003011	0.0003011	   10.95
 159	0.000215	0.000215	   10.95
 160	0.0001414	0.0001414	   10.95
 161	0.0001184	0.0001184	   10.95
 162	0.0001625	0.0001625	   10.95
 163	0.0002285	0.0002285	   10.95
 164	0.0002905	0.0002905	   10.95
 165	 0.00034	 0.00034	   10.95
 166	0.0003734	0.0003734	   10.95
 167	0.0003892	0.0003892	   10.95
 168	0.0003875	0.0003875	   10.95
 169	0.0003693	0.0003693	   10.95
 170	0.0003365	0.0003365	   10.95
 171	0.0002917	0.0002917	   10.95
 172	0.000238	0.000238	   10.95
 173	0.0001798	0.0001798	   10.95
 174	0.0001238	0.0001238	   10.95
 175	8.618e-05	8.618e-05	   10.95
 176	9.342e-05	9.342e-05	   10.95
 177	0.0001333	0.0001333	   10.95
 178	0.0001786	0.0001786	   10.95
 179	0.0002188	0.0002188	   10.95
 180	0.0002499	0.0002499	   10.95
 181	0.0002701	0.0002701	   10.95
 182	0.0002786	0.0002786	   10.95
 183	0.0002757	0.0002757	   10.95
 184	0.000262	0.000262	   10.95
 185	0.0002388	0.0002388	   10.95
 186	0.0002077	0.0002077	   10.95
 187	0.0001708	0.0001708	   10.95
 188	0.0001308	0.0001308	   10.95
 189	9.19e-05	9.19e-05	   10.95
 190	6.382e-05	6.382e-05	   10.95
 191	6.426e-05	6.426e-05	   10.95
 192	8.975e-05	8.975e-05	   10.95
 193	0.0001213	0.0001213	   10.95
 194	0.0001506	0.0001506	   10.95
 195	0.0001743	0.0001743	   10.95
 196	0.000191	0.000191	   10.95
 197	0.0002001	0.0002001	   10.95
 198	0.0002014	0.0002014	   10.95
 199	0.0001952	0.0001952	   10.95
 200	0.0001822	0.0001822	   10.95
 201	0.0001633	0.0001633	   10.95
 202	0.0001397	0.0001397	   10.95
 203	0.0001128	0.0001128	   10.95
 204	8.47e-05	8.47e-05	   10.95
 205	5.896e-05	5.896e-05	   10.95
 206	4.405e-05	4.405e-05	   10.95
 207	5.038e-05	5.038e-05	   10.95
 208	7.024e-05	7.024e-05	   10.95
 209	9.249e-05	9.249e-05	   10.95
 210	0.0001126	0.0001126	   10.95
 211	0.0001289	0.0001289	   10.95
 212	0.0001403	0.0001403	   10.95
 213	0.0001466	0.0001466	   10.95
 214	0.0001475	0.0001475	   10.95
 215	0.0001434	0.0001434	   10.95
 216	0.0001346	0.0001346	   10.95
 217	0.0001217	0.0001217	   10.95
 218	0.0001055	0.0001055	   10.95
 219	8.677e-05	8.677e-05	   10.95
 220	6.691e-05	6.691e-05	   10.95
 221	4.79e-05	4.79e-05	   10.95
 222	3.428e-05	3.428e-05	   10.95
 223	3.397e-05	3.397e-05	   10.95
 224	4.598e-05	4.598e-05	   10.95
 225	6.176e-05	6.176e-05	   10.95
 226	 7.7e-05	 7.7e-05	   10.95
 227	   9e-05	   9e-05	   10.95
 228	9.995e-05	9.995e-05	   10.95
 229	0.0001064	0.0001064	   10.95
 230	0.0001093	0.0001093	   10.95
 231	0.0001086	0.0001086	   10.95
 232	0.0001044	0.0001044	   10.95
 233	9.712e-05	9.712e-05	   10.95
 234	8.714e-05	8.714e-05	   10.95
 235	7.499e-05	7.499e-05	   10.95
 236	6.134e-05	6.134e-05	   10.95
 237	4.708e-05	4.708e-05	   10.95
 238	3.378e-05	3.378e-05	   10.95
 239	2.492e-05	2.492e-05	   10.95
 240	2.579e-05	2.579e-05	   10.95
 241	3.48e-05	3.48e-05	   10.95
 242	4.621e-05	4.621e-05	   10.95
 243	5.723e-05	5.723e-05	   10.95
 244	6.672e-05	6.672e-05	   10.95
 245	7.412e-05	7.412e-05	   10.95
 246	7.912e-05	7.912e-05	   10.95
 247	8.161e-05	8.161e-05	   10.95
 248	8.157e-05	8.157e-05	   10.95
 249	7.911e-05	7.911e-05	   10.95
 250	7.44e-05	7.44e-05	   10.95
 251	6.772e-05	6.772e-05	   10.95
 252	5.939e-05	5.939e-05	   10.95
 253	4.983e-05	4.983e-05	   10.95
 254	3.957e-05	3.957e-05	   10.95
 255	2.945e-05	2.945e-05	   10.95
 256	2.113e-05	2.113e-05	   10.95
 257	1.806e-05	1.806e-05	   10.95
 258	2.219e-05	2.219e-05	   10.95
 259	2.996e-05	2.996e-05	   10.95
 260	3.832e-05	3.832e-05	   10.95
 261	 4.6e-05	 4.6e-05	   10.95
 262	5.244e-05	5.244e-05	   10.95
 263	5.731e-05	5.731e-05	   10.95
 264	6.046e-05	6.046e-05	   10.95
 265	6.183e-05	6.183e-05	   10.95
 266	6.142e-05	6.142e-05	   10.95
 267	5.931e-05	5.931e-05	   10.95
 268	5.565e-05	5.565e-05	   10.95
 269	5.06e-05	5.06e-05	   10.95
 270	4.442e-05	4.442e-05	   10.95
 271	3.738e-05	3.738e-05	   10.95
 272	2.986e-05	2.986e-05	   10.95
 273	2.244e-05	2.244e-05	   10.95
 274	1.627e-05	1.627e-05	   10.95
 275	1.37e-05	1.37e-05	   10.95
 276	1.633e-05	1.633e-05	   10.95
 277	2.188e-05	2.188e-05	   10.95
 278	2.806e-05	2.806e-05	   10.95
 279	3.387e-05	3.387e-05	   10.95
 280	3.885e-05	3.885e-05	   10.95
 281	4.277e-05	4.277e-05	   10.95
 282	4.549e-05	4.549e-05	   10.95
 283	4.694e-05	4.694e-05	   10.95
 284	4.711e-05	4.711e-05	   10.95
 285	4.604e-05	4.604e-05	   10.95
 286	4.381e-05	4.381e-05	   10.95
 287	4.053e-05	4.053e-05	   10.95
 288	3.635e-05	3.635e-05	   10.95
 289	3.144e-05	3.144e-05	   10.95
 290	2.603e-05	2.603e-05	   10.95
 291	2.044e-05	2.044e-05	   10.95
 292	1.517e-05	1.517e-05	   10.95
 293	1.133e-05	1.133e-05	   10.95
 294	1.076e-05	1.076e-05	   10.95
 295	1.364e-05	1.364e-05	   10.95
 296	1.802e-05	1.802e-05	   10.95
 297	2.26e-05	2.26e-05	   10.95
 298	2.682e-05	2.682e-05	   10.95
 299	3.04e-05	3.04e-05	   10.95
 300	3.32e-05	3.32e-05	   10.95
 301	3.512e-05	3.512e-05	   10.95
 302	3.613e-05	3.613e-05	   10.95
 303	3.622e-05	3.622e-05	   10.95
 304	3.541e-05	3.541e-05	   10.95
 305	3.376e-05	3.376e-05	   10.95
 306	3.135e-05	3.135e-05	   10.95
 307	2.827e-05	2.827e-05	   10.95
 308	2.466e-05	2.466e-05	   10.95
 309	2.066e-05	2.066e-05	   10.95
 310	1.648e-05	1.648e-05	   10.95
 311	1.246e-05	1.246e-05	   10.95
 312	9.259e-06	9.259e-06	   10.95
 313	8.134e-06	8.134e-06	   10.95
 314	9.724e-06	9.724e-06	   10.95
 315	1.282e-05	1.282e-05	   10.95
 316	1.627e-05	1.627e-05	   10.95
 317	1.957e-05	1.957e-05	   10.95
 318	2.247e-05	2.247e-05	   10.95
 319	2.484e-05	2.484e-05	   10.95
 320	2.66e-05	2.66e-05	   10.95
 321	2.77e-05	2.77e-05	   10.95
 322	2.813e-05	2.813e-05	   10.95
 323	2.789e-05	2.789e-05	   10.95
 324	2.701e-05	2.701e-05	   10.95
 325	2.554e-05	2.554e-05	   10.95
 326	2.354e-05	2.354e-05	   10.95
 327	2.108e-05	2.108e-05	   10.95
 328	1.826e-05	1.826e-05	   10.95
 329	1.519e-05	1.519e-05	   10.95
 330	1.205e-05	1.205e-05	   10.95
 331	9.095e-06	9.095e-06	   10.95
 332	6.899e-06	6.899e-06	   10.95
 333	 6.4e-06	 6.4e-06	   10.95
 334	7.83e-06	7.83e-06	   10.95
 335	1.023e-05	1.023e-05	   10.95
 336	1.285e-05	1.285e-05	   10.95
 337	1.534e-05	1.534e-05	   10.95
 338	1.754e-05	1.754e-05	   10.95
 339	1.934e-05	1.934e-05	   10.95
 340	2.07e-05	2.07e-05	   10.95
 341	2.157e-05	2.157e-05	   10.95
 342	2.195e-05	2.195e-05	   10.95
 343	2.184e-05	2.184e-05	   10.95
 344	2.126e-05	2.126e-05	   10.95
 345	2.023e-05	2.023e-05	   10.95
 346	1.88e-05	1.88e-05	   10.95
 347	1.701e-05	1.701e-05	   10.95
 348	1.494e-05	1.494e-05	   10.95
 349	1.266e-05	1.266e-05	   10.95
 350	1.027e-05	1.027e-05	   10.95
 351	7.94e-06	7.94e-06	   10.95
 352	5.978e-06	5.978e-06	   10.95
 353	4.983e-06	4.983e-06	   10.95
 354	5.49e-06	5.49e-06	   10.95
 355	7.074e-06	7.074e-06	   10.95
 356	9.038e-06	9.038e-06	   10.95
 357	1.101e-05	1.101e-05	   10.95
 358	1.283e-05	1.283e-05	   10.95
 359	1.439e-05	1.439e-05	   10.95
 360	1.564e-05	1.564e-05	   10.95
 361	1.655e-05	1.655e-05	   10.95
 362	1.71e-05	1.71e-05	   10.95
 363	1.728e-05	1.728e-05	   10.95
 364	1.71e-05	1.71e-05	   10.95
 365	1.657e-05	1.657e-05	   10.95
 366	1.572e-05	1.572e-05	   10.95
 367	1.457e-05	1.457e-05	   10.95
 368	1.317e-05	1.317e-05	   10.95
 369	1.156e-05	1.156e-05	   10.95
 370	9.796e-06	9.796e-06	   10.95
 371	7.967e-06	7.967e-06	   10.95
 372	6.191e-06	6.191e-06	   10.95
 373	 4.7e-06	 4.7e-06	   10.95
 374	3.939e-06	3.939e-06	   10.95
 375	4.301e-06	4.301e-06	   10.95
 376	5.49e-06	5.49e-06	   10.95
 377	6.991e-06	6.991e-06	   10.95
 378	8.518e-06	8.518e-06	   10.95
 379	9.938e-06	9.938e-06	   10.95
 380	1.118e-05	1.118e-05	   10.95
 381	1.219e-05	1.219e-05	   10.95
 382	1.296e-05	1.296e-05	   10.95
 383	1.345e-05	1.345e-05	   10.95
 384	1.367e-05	1.367e-05	   10.95
 385	1.362e-05	1.362e-05	   10.95
 386	1.33e-05	1.33e-05	   10.95
 387	1.274e-05	1.274e-05	   10.95
 388	1.194e-05	1.194e-05	   10.95
 389	1.093e-05	1.093e-05	   10.95
 390	9.76e-06	9.76e-06	   10.95
 391	8.451e-06	8.451e-06	   10.95
 392	7.058e-06	7.058e-06	   10.95
 393	5.652e-06	5.652e-06	   10.95
 394	4.351e-06	4.351e-06	   10.95
 395	3.389e-06	3.389e-06	   10.95
 396	3.137e-06	3.137e-06	   10.95
 397	3.711e-06	3.711e-06	   10.95
 398	4.753e-06	4.753e-06	   10.95
 399	5.939e-06	5.939e-06	   10.95
 400	7.106e-06	7.106e-06	   10.95
 401	8.174e-06	8.174e-06	   10.95
 402	9.097e-06	9.097e-06	   10.95
 403	9.846e-06	9.846e-06	   10.95
 404	1.04e-05	1.04e-05	   10.95
 405	1.076e-05	1.076e-05	   10.95
 406	1.09e-05	1.09e-05	   10.95
 407	1.084e-05	1.084e-05	   10.95
 408	1.058e-05	1.058e-05	   10.95
 409	1.013e-05	1.013e-05	   10.95
 410	9.512e-06	9.512e-06	   10.95
 411	8.735e-06	8.735e-06	   10.95
 412	7.827e-06	7.827e-06	   10.95
 413	6.817e-06	6.817e-06	   10.95
 414	5.739e-06	5.739e-06	   10.95
 415	4.644e-06	4.644e-06	   10.95
 416	3.615e-06	3.615e-06	   10.95
 417	2.808e-06	2.808e-06	   10.95
 418	2.493e-06	2.493e-06	   10.95
 419	2.823e-06	2.823e-06	   10.95
 420	3.579e-06	3.579e-06	   10.95
 421	4.491e-06	4.491e-06	   10.95
 422	5.414e-06	5.414e-06	   10.95
 423	6.277e-06	6.277e-06	   10.95
 424	7.04e-06	7.04e-06	   10.95
 425	7.677e-06	7.677e-06	   10.95
 426	8.173e-06	8.173e-06	   10.95
 427	8.518e-06	8.518e-06	   10.95
 428	8.706e-06	8.706e-06	   10.95
 429	8.736e-06	8.736e-06	   10.95
 430	8.612e-06	8.612e-06	   10.95
 431	8.339e-06	8.339e-06	   10.95
 432	7.927e-06	7.927e-06	   10.95
 433	7.389e-06	7.389e-06	   10.95
 434	6.74e-06	6.74e-06	   10.95
 435	5.998e-06	5.998e-06	   10.95
 436	5.186e-06	5.186e-06	   10.95
 437	4.334e-06	4.334e-06	   10.95
 438	3.485e-06	3.485e-06	   10.95
 439	2.711e-06	2.711e-06	   10.95
 440	2.154e-06	2.154e-06	   10.95
 441	2.021e-06	2.021e-06	   10.95
 442	2.367e-06	2.367e-06	   10.95
 443	2.994e-06	2.994e-06	   10.95
 444	3.716e-06	3.716e-06	   10.95
 445	4.437e-06	4.437e-06	   10.95
 446	5.109e-06	5.109e-06	   10.95
 447	5.702e-06	5.702e-06	   10.95
 448	6.199e-06	6.199e-06	   10.95
 449	6.588e-06	6.588e-06	   10.95
 450	6.861e-06	6.861e-06	   10.95
 451	7.014e-06	7.014e-06	   10.95
 452	7.046e-06	7.046e-06	   10.95
 453	6.96e-06	6.96e-06	   10.95
 454	6.759e-06	6.759e-06	   10.95
 455	6.45e-06	6.45e-06	   10.95
 456	6.043e-06	6.043e-06	   10.95
 457	5.548e-06	5.548e-06	   10.95
 458	4.979e-06	4.979e-06	   10.95
 459	4.352e-06	4.352e-06	   10.95
 460	3.687e-06	3.687e-06	   10.95
 461	3.014e-06	3.014e-06	   10.95
 462	2.379e-06	2.379e-06	   10.95
 463	1.867e-06	1.867e-06	   10.95
 464	1.627e-06	1.627e-06	   10.95
 465	1.768e-06	1.768e-06	   10.95
 466	2.195e-06	2.195e-06	   10.95
 467	2.745e-06	2.745e-06	   10.95
 468	3.322e-06	3.322e-06	   10.95
 469	3.875e-06	3.875e-06	   10.95
 470	4.378e-06	4.378e-06	   10.95
 471	4.813e-06	4.813e-06	   10.95
 472	5.169e-06	5.169e-06	   10.95
 473	5.439e-06	5.439e-06	   10.95
 474	5.619e-06	5.619e-06	   10.95
 475	5.706e-06	5.706e-06	   10.95
 476	5.699e-06	5.699e-06	   10.95
 477	5.603e-06	5.603e-06	   10.95
 478	5.419e-06	5.419e-06	   10.95
 479	5.154e-06	5.154e-06	   10.95
 480	4.814e-06	4.814e-06	   10.95
 481	4.409e-06	4.409e-06	   10.95
 482	3.949e-06	3.949e-06	   10.95
 483	3.446e-06	3.446e-06	   10.95
 484	2.918e-06	2.918e-06	   10.95
 485	2.386e-06	2.386e-06	   10.95
 486	1.889e-06	1.889e-06	   10.95
 487	1.496e-06	1.496e-06	   10.95
 488	1.321e-06	1.321e-06	   10.95
 489	1.443e-06	1.443e-06	   10.95
 490	1.783e-06	1.783e-06	   10.95
 491	2.219e-06	2.219e-06	   10.95
 492	2.677e-06	2.677e-06	   10.95
 493	3.119e-06	3.119e-06	   10.95
 494	3.523e-06	3.523e-06	   10.95
 495	3.876e-06	3.876e-06	   10.95
 496	4.169e-06	4.169e-06	   10.95
 497	4.396e-06	4.396e-06	   10.95
 498	4.553e-06	4.553e-06	   10.95
 499	4.639e-06	4.639e-06	   10.95
 500	4.652e-06	4.652e-06	   10.95
 501	4.595e-06	4.595e-06	   10.95
 502	4.468e-06	4.468e-06	   10.95
 503	4.278e-06	4.278e-06	   10.95
 504	4.027e-06	4.027e-06	   10.95
 505	3.723e-06	3.723e-06	   10.95
 506	3.373e-06	3.373e-06	   10.95
 507	2.985e-06	2.985e-06	   10.95
 508	2.572e-06	2.572e-06	   10.95
 509	2.147e-06	2.147e-06	   10.95
 510	1.734e-06	1.734e-06	   10.95
 511	1.37e-06	1.37e-06	   10.95
 512	1.127e-06	1.127e-06	   10.95
 513	1.095e-06	1.095e-06	   10.95
 514	1.281e-06	1.281e-06	   10.95
 515	1.594e-06	1.594e-06	   10.95
 516	1.954e-06	1.954e-06	   10.95
 517	2.318e-06	2.318e-06	   10.95
 518	2.662e-06	2.662e-06	   10.95
 519	2.974e-06	2.974e-06	   10.95
 520	3.243e-06	3.243e-06	   10.95
 521	3.464e-06	3.464e-06	   10.95
 522	3.633e-06	3.633e-06	   10.95
 523	3.746e-06	3.746e-06	   10.95
 524	3.804e-06	3.804e-06	   10.95
 525	3.806e-06	3.806e-06	   10.95
 526	3.752e-06	3.752e-06	   10.95
 527	3.645e-06	3.645e-06	   10.95
 528	3.488e-06	3.488e-06	   10.95
 529	3.285e-06	3.285e-06	   10.95
 530	3.04e-06	3.04e-06	   10.95
 531	2.759e-06	2.759e-06	   10.95
 532	2.449e-06	2.449e-06	   10.95
 533	2.118e-06	2.118e-06	   10.95
 534	1.778e-06	1.778e-06	   10.95
 535	1.446e-06	1.446e-06	   10.95
 536	1.15e-06	1.15e-06	   10.95
 537	9.415e-07	9.415e-07	   10.95
 538	8.914e-07	8.914e-07	   10.95
 539	1.018e-06	1.018e-06	   10.95
 540	1.256e-06	1.256e-06	   10.95
 541	1.542e-06	1.542e-06	   10.95
 542	1.835e-06	1.835e-06	   10.95
 543	2.117e-06	2.117e-06	   10.95
 544	2.375e-06	2.375e-06	   10.95
 545	2.602e-06	2.602e-06	   10.95
 546	2.793e-06	2.793e-06	   10.95
 547	2.943e-06	2.943e-06	   10.95
 548	3.051e-06	3.051e-06	   10.95
 549	3.115e-06	3.115e-06	   10.95
 550	3.136e-06	3.136e-06	   10.95
 551	3.112e-06	3.112e-06	   10.95
 552	3.045e-06	3.045e-06	   10.95
 553	2.939e-06	2.939e-06	   10.95
 554	2.794e-06	2.794e-06	   10.95
 555	2.614e-06	2.614e-06	   10.95
 556	2.403e-06	2.403e-06	   10.95
 557	2.167e-06	2.167e-06	   10.95
 558	1.91e-06	1.91e-06	   10.95
 559	1.64e-06	1.64e-06	   10.95
 560	1.367e-06	1.367e-06	   10.95
 561	1.106e-06	1.106e-06	   10.95
 562	8.846e-07	8.846e-07	   10.95
 563	7.493e-07	7.493e-07	   10.95
 564	7.502e-07	7.502e-07	   10.95
 565	8.811e-07	8.811e-07	   10.95
 566	1.086e-06	1.086e-06	   10.95
 567	1.32e-06	1.32e-06	   10.95
 568	1.556e-06	1.556e-06	   10.95
 569	1.781e-06	1.781e-06	   10.95
 570	1.986e-06	1.986e-06	   10.95
 571	2.166e-06	2.166e-06	   10.95
 572	2.318e-06	2.318e-06	   10.95
 573	2.437e-06	2.437e-06	   10.95
 574	2.523e-06	2.523e-06	   10.95
 575	2.574e-06	2.574e-06	   10.95
 576	2.591e-06	2.591e-06	   10.95
 577	2.573e-06	2.573e-06	   10.95
 578	2.521e-06	2.521e-06	   10.95
 579	2.437e-06	2.437e-06	   10.95
 580	2.322e-06	2.322e-06	   10.95
 581	2.18e-06	2.18e-06	   10.95
 582	2.013e-06	2.013e-06	   10.95
 583	1.825e-06	1.825e-06	   10.95
 584	1.62e-06	1.62e-06	   10.95
 585	1.404e-06	1.404e-06	   10.95
 586	1.183e-06	1.183e-06	   10.95
 587	9.678e-07	9.678e-07	   10.95
 588	7.775e-07	7.775e-07	   10.95
 589	6.435e-07	6.435e-07	   10.95
 590	6.082e-07	6.082e-07	   10.95
 591	6.839e-07	6.839e-07	   10.95
 592	8.344e-07	8.344e-07	   10.95
 593	1.018e-06	1.018e-06	   10.95
 594	1.211e-06	1.211e-06	   10.95
 595	1.398e-06	1.398e-06	   10.95
 596	1.572e-06	1.572e-06	   10.95
 597	1.728e-06	1.728e-06	   10.95
 598	1.863e-06	1.863e-06	   10.95
 599	1.973e-06	1.973e-06	   10.95
 600	2.058e-06	2.058e-06	   10.95
 601	2.115e-06	2.115e-06	   10.95
||x||_2 = 10.95
==================== TIMER SUMMARY =========================================
label               	calls     	total time	mean time	comp. intensity	 mean Gflop/s	mean Gbyte/s
----------------------------------------------
apply_preconditioning	       601	     35.07	   0.05835	      -nan	         0	         0
     apply_stencil3d	       602	   0.05276	 8.763e-05	    0.7891	     4.721	     5.983
               axpby	      1804	   0.02631	 1.458e-05	     0.125	      6.74	     53.92
           cg_solver	         1	     35.47	     35.47	         1	3.266e-321	3.266e-321
                 dot	      1804	   0.03232	 1.792e-05	     0.125	     3.658	     29.26
                init	         4	  0.003028	 0.0007571	         0	         0	    0.3463
      main_cg_solver	         1	     35.49	     35.49	       inf	3.266e-321	         0
============================================================================
